date,time,contact_date,sex,race,age,ethnicity,was_frisked,contact_officer,zip,circumstance,basis,key_situations,weather,vehicle_involved
2022-01-14,16:00:00,2022-01-14 16:00:00,Male,Black,23,Not of Hispanic Origin,0,126514,02130,Observed,Intel,NULL,NULL,TRUE
2022-01-14,16:00:00,2022-01-14 16:00:00,Male,Black,31,Hispanic Origin,0,126514,02130,Observed,Intel,NULL,NULL,TRUE
2022-01-14,16:00:00,2022-01-14 16:00:00,Male,White,33,Hispanic Origin,0,126514,02130,Observed,Intel,NULL,NULL,TRUE
2022-01-14,16:00:00,2022-01-14 16:00:00,Male,Black,31,Not of Hispanic Origin,0,126514,02130,Observed,Intel,NULL,NULL,TRUE
2022-01-14,NA,2022-01-14,Male,Black,24,Unknown,0,077559,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-14,17:45:00,2022-01-14 17:45:00,Male,Black,43,Not of Hispanic Origin,0,099776,02121,Observed,Encounter,NULL,NULL,TRUE
2022-01-14,17:09:00,2022-01-14 17:09:00,Male,Black,15,Not of Hispanic Origin,1,164616,02120,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-14,07:13:00,2022-01-14 07:13:00,Male,Black,30,Hispanic Origin,0,164621,02136,Encountered,Probable Cause,NULL,NULL,FALSE
2022-01-14,18:57:00,2022-01-14 18:57:00,Male,Black,18,Not of Hispanic Origin,1,123205,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-14,18:57:00,2022-01-14 18:57:00,Male,Black,17,Unknown,1,123205,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-14,18:57:00,2022-01-14 18:57:00,Male,Unknown,17,Hispanic Origin,1,123205,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-14,17:12:00,2022-01-14 17:12:00,Female,White,23,Hispanic Origin,0,148319,02116,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-14,17:12:00,2022-01-14 17:12:00,Male,Black,29,Not of Hispanic Origin,1,148319,02116,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,01:41:00,2022-01-15 01:41:00,Male,Black,28,Not of Hispanic Origin,0,144325,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-15,05:36:00,2022-01-15 05:36:00,Male,Black,22,Hispanic Origin,1,157657,02120,Stopped,Intel,NULL,NULL,TRUE
2022-01-15,09:00:00,2022-01-15 09:00:00,Male,Black,25,Not of Hispanic Origin,1,135936,02119,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,11:06:00,2022-01-15 11:06:00,Male,Black,54,Not of Hispanic Origin,1,140302,02122,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,15:40:00,2022-01-15 15:40:00,Male,Black,21,NULL,1,117001,02121,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,01:25:00,2022-01-15 01:25:00,Male,Black,17,Not of Hispanic Origin,1,135946,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,00:49:00,2022-01-16 00:49:00,Male,Black,18,Unknown,0,130741,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,00:49:00,2022-01-16 00:49:00,Male,Black,20,Unknown,0,130741,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,00:01:00,2022-01-16 00:01:00,Male,Black,41,Not of Hispanic Origin,0,164605,02121,Encountered,Probable Cause,NULL,NULL,FALSE
2022-01-15,03:38:00,2022-01-15 03:38:00,Male,Black,39,Not of Hispanic Origin,0,144424,02126,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,03:38:00,2022-01-15 03:38:00,Male,Black,27,Not of Hispanic Origin,0,144424,02126,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-15,14:28:00,2022-01-15 14:28:00,Male,Black,25,Not of Hispanic Origin,1,164120,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,10:42:00,2022-01-16 10:42:00,Male,White,63,Hispanic Origin,0,164888,02128,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-16,11:19:00,2022-01-16 11:19:00,Male,Black,21,Not of Hispanic Origin,0,148262,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,11:19:00,2022-01-16 11:19:00,Male,Black,30,Not of Hispanic Origin,0,148262,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,11:19:00,2022-01-16 11:19:00,Male,Black,33,Not of Hispanic Origin,0,148262,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,10:35:00,2022-01-16 10:35:00,Male,White,30,Hispanic Origin,0,157676,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,10:59:00,2022-01-16 10:59:00,Male,Black,20,Not of Hispanic Origin,0,137486,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-16,01:02:00,2022-01-16 01:02:00,Male,White,45,Hispanic Origin,1,164096,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-01-16,15:45:00,2022-01-16 15:45:00,Female,Black,17,Unknown,0,148303,02118,Encountered,Encounter,NULL,NULL,FALSE
2022-01-16,15:45:00,2022-01-16 15:45:00,Male,White,18,NULL,0,148303,02118,Encountered,Encounter,NULL,NULL,FALSE
2022-01-16,17:20:00,2022-01-16 17:20:00,Female,Black,21,Not of Hispanic Origin,0,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-16,16:53:00,2022-01-16 16:53:00,NA,Black,NA,Unknown,0,151766,02131,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-16,17:37:00,2022-01-16 17:37:00,Male,White,19,Not of Hispanic Origin,1,164091,02118,Stopped,Intel,NULL,NULL,TRUE
2022-01-16,17:37:00,2022-01-16 17:37:00,Male,Black,25,Unknown,0,164091,02118,Stopped,Intel,NULL,NULL,TRUE
2022-01-17,NA,2022-01-17,NA,Black,NA,Unknown,0,010090,02118,Encountered,Encounter,NULL,NULL,TRUE
2022-01-17,11:42:00,2022-01-17 11:42:00,Male,Asian,38,Not of Hispanic Origin,0,164115,02108,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,11:58:00,2022-01-17 11:58:00,Male,White,59,Not of Hispanic Origin,0,148310,02118,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,15:20:00,2022-01-17 15:20:00,Male,White,39,Not of Hispanic Origin,1,151205,02116,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-17,13:44:00,2022-01-17 13:44:00,Male,Black,30,Hispanic Origin,0,148283,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-17,13:44:00,2022-01-17 13:44:00,Female,White,44,Not of Hispanic Origin,0,148283,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-17,13:44:00,2022-01-17 13:44:00,Male,Black,35,NULL,1,148283,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-17,18:15:00,2022-01-17 18:15:00,Male,Black,26,Hispanic Origin,0,099776,02122,Observed,Encounter,NULL,NULL,TRUE
2022-01-17,17:50:00,2022-01-17 17:50:00,Male,Black,26,Unknown,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-17,18:01:00,2022-01-17 18:01:00,Male,Black,56,Unknown,0,151191,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,18:01:00,2022-01-17 18:01:00,Male,Black,56,Not of Hispanic Origin,0,151191,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,18:01:00,2022-01-17 18:01:00,Male,White,38,Not of Hispanic Origin,1,151191,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,19:40:00,2022-01-17 19:40:00,NA,White,NA,Hispanic Origin,0,126474,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,19:40:00,2022-01-17 19:40:00,Male,Black,18,Unknown,0,126474,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,19:40:00,2022-01-17 19:40:00,Male,White,15,Hispanic Origin,0,126474,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,19:40:00,2022-01-17 19:40:00,Male,Unknown,16,Hispanic Origin,0,126474,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-01-17,22:40:00,2022-01-17 22:40:00,Male,Black,25,Not of Hispanic Origin,1,164603,02122,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-18,10:32:00,2022-01-18 10:32:00,Female,White,37,NULL,0,149811,02114,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-18,12:49:00,2022-01-18 12:49:00,Male,Black,22,Not of Hispanic Origin,0,153153,02124,Observed,Encounter,NULL,NULL,TRUE
2022-01-18,13:00:00,2022-01-18 13:00:00,Male,Black,25,Not of Hispanic Origin,1,144336,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-18,13:15:00,2022-01-18 13:15:00,Male,White,36,Not of Hispanic Origin,0,131274,02122,Stopped,Encounter,NULL,NULL,FALSE
2022-01-18,14:30:00,2022-01-18 14:30:00,Male,Black,23,NULL,1,138600,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-18,14:30:00,2022-01-18 14:30:00,Male,Black,22,Hispanic Origin,0,138600,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-13,20:54:00,2022-01-13 20:54:00,Female,Black,24,Not of Hispanic Origin,0,131605,02121,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-13,20:54:00,2022-01-13 20:54:00,Male,Black,25,Hispanic Origin,0,131605,02121,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-18,16:30:00,2022-01-18 16:30:00,Male,White,28,Unknown,0,153908,02127,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-18,16:35:00,2022-01-18 16:35:00,Male,Black,31,Not of Hispanic Origin,0,164603,02125,Observed,Intel,NULL,NULL,TRUE
2022-01-18,17:30:00,2022-01-18 17:30:00,Male,Black,30,Not of Hispanic Origin,0,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-18,18:00:00,2022-01-18 18:00:00,Male,White,18,Hispanic Origin,0,152930,02118,Observed,Intel,NULL,NULL,TRUE
2022-01-18,10:58:00,2022-01-18 10:58:00,Male,Unknown,27,Unknown,0,144840,02026,Observed,Intel,NULL,NULL,TRUE
2022-01-18,13:29:00,2022-01-18 13:29:00,Male,White,39,Not of Hispanic Origin,1,148310,02115,Observed,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-18,19:00:00,2022-01-18 19:00:00,Male,Black,17,Not of Hispanic Origin,1,129442,02127,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-18,19:00:00,2022-01-18 19:00:00,Male,Black,22,Unknown,1,129442,02127,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,NA,2022-01-19,Male,White,39,Hispanic Origin,0,124893,02116,Observed,NA,NULL,NULL,FALSE
2022-01-19,09:00:00,2022-01-19 09:00:00,Female,Black,41,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-18,09:48:00,2022-01-18 09:48:00,Male,Black,31,Not of Hispanic Origin,1,144428,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-19,11:20:00,2022-01-19 11:20:00,Female,Black,26,Hispanic Origin,0,144336,02121,Observed,Intel,NULL,NULL,TRUE
2022-01-19,11:20:00,2022-01-19 11:20:00,Male,Black,31,Not of Hispanic Origin,0,144336,02121,Observed,Intel,NULL,NULL,TRUE
2022-01-19,09:30:00,2022-01-19 09:30:00,Male,Black,57,NULL,0,40005904,02130,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,12:15:00,2022-01-19 12:15:00,Male,White,45,Not of Hispanic Origin,0,153073,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-19,15:02:00,2022-01-19 15:02:00,Male,White,57,Unknown,0,148310,02115,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,15:25:00,2022-01-19 15:25:00,Male,Black,17,Hispanic Origin,1,153153,02124,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-19,15:25:00,2022-01-19 15:25:00,Male,Black,15,Not of Hispanic Origin,0,153153,02124,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-19,15:25:00,2022-01-19 15:25:00,Male,Black,16,Hispanic Origin,1,153153,02124,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-18,19:54:00,2022-01-18 19:54:00,Female,Black,41,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-19,18:19:00,2022-01-19 18:19:00,Male,Black,47,Hispanic Origin,0,164099,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,18:19:00,2022-01-19 18:19:00,Male,Black,34,Not of Hispanic Origin,0,164099,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,18:19:00,2022-01-19 18:19:00,Male,White,43,Hispanic Origin,0,164099,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-19,18:34:00,2022-01-19 18:34:00,Male,Black,23,Not of Hispanic Origin,0,164599,02130,Observed,Encounter,NULL,NULL,FALSE
2022-01-19,18:05:00,2022-01-19 18:05:00,Male,Black,21,Not of Hispanic Origin,0,131605,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-19,18:05:00,2022-01-19 18:05:00,Male,Black,23,Not of Hispanic Origin,0,131605,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-19,18:57:00,2022-01-19 18:57:00,Male,White,58,Not of Hispanic Origin,0,157686,02127,Encountered,Encounter,NULL,NULL,FALSE
2022-01-19,19:20:00,2022-01-19 19:20:00,Male,White,21,Not of Hispanic Origin,0,153111,02120,Encountered,Encounter,NULL,NULL,FALSE
2022-01-19,20:34:00,2022-01-19 20:34:00,Male,Unknown,29,Unknown,0,140298,02129,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-19,18:19:00,2022-01-19 18:19:00,Male,NA,26,NULL,1,164091,02118,Stopped,Intel,NULL,NULL,FALSE
2022-01-19,19:58:00,2022-01-19 19:58:00,Female,Other,16,Hispanic Origin,0,148260,02134,Stopped,Encounter,NULL,NULL,FALSE
2022-01-19,19:58:00,2022-01-19 19:58:00,NA,Other,NA,Hispanic Origin,0,148260,02134,Stopped,Encounter,NULL,NULL,FALSE
2022-01-19,22:10:00,2022-01-19 22:10:00,Male,Black,36,NULL,0,164607,02124,Stopped,Intel,NULL,NULL,TRUE
2022-01-19,22:10:00,2022-01-19 22:10:00,Male,Black,47,Unknown,0,164607,02124,Stopped,Intel,NULL,NULL,TRUE
2022-01-19,19:00:00,2022-01-19 19:00:00,Female,Black,15,Hispanic Origin,1,152930,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-19,19:00:00,2022-01-19 19:00:00,Male,Black,15,Unknown,0,152930,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-20,00:55:00,2022-01-20 00:55:00,Male,White,31,Unknown,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-20,02:40:00,2022-01-20 02:40:00,Male,Black,20,Not of Hispanic Origin,0,153078,02215,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-20,02:40:00,2022-01-20 02:40:00,Male,Black,18,NULL,0,153078,02215,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-20,02:40:00,2022-01-20 02:40:00,Male,Black,25,Not of Hispanic Origin,0,153078,02215,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-20,11:34:00,2022-01-20 11:34:00,Male,Black,40,Not of Hispanic Origin,1,149811,02116,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-20,10:32:00,2022-01-20 10:32:00,Male,Black,47,Not of Hispanic Origin,0,144459,02119,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-20,11:11:00,2022-01-20 11:11:00,Male,Black,40,Hispanic Origin,0,144459,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-20,17:22:00,2022-01-20 17:22:00,Female,Black,52,Not of Hispanic Origin,0,164116,02119,Encountered,Probable Cause,NULL,NULL,FALSE
2022-01-20,18:30:00,2022-01-20 18:30:00,Male,Black,25,NULL,0,124390,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-20,18:47:00,2022-01-20 18:47:00,Male,Black,27,Unknown,0,157673,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-20,18:47:00,2022-01-20 18:47:00,Male,Black,30,Unknown,0,157673,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-20,17:59:00,2022-01-20 17:59:00,Male,Black,39,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-20,17:59:00,2022-01-20 17:59:00,Female,White,39,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-20,18:33:00,2022-01-20 18:33:00,Male,Black,25,Unknown,1,112674,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-20,21:07:00,2022-01-20 21:07:00,Male,Black,22,NULL,1,153094,02121,Encountered,Encounter,NULL,NULL,TRUE
2022-01-20,21:07:00,2022-01-20 21:07:00,Male,Black,33,Not of Hispanic Origin,1,153094,02121,Encountered,Encounter,NULL,NULL,TRUE
2022-01-21,00:15:00,2022-01-21 00:15:00,Male,White,23,NULL,0,112655,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-20,13:33:00,2022-01-20 13:33:00,Male,Black,51,Not of Hispanic Origin,1,153360,02116,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-20,15:30:00,2022-01-20 15:30:00,Male,White,31,Unknown,0,111241,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-21,NA,2022-01-21,Male,Black,35,Not of Hispanic Origin,0,162313,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-21,14:58:00,2022-01-21 14:58:00,Male,Black,20,Unknown,1,111814,02124,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-21,14:58:00,2022-01-21 14:58:00,Male,Unknown,14,Unknown,1,111814,02124,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-21,14:58:00,2022-01-21 14:58:00,Male,Black,15,NULL,1,111814,02124,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-21,14:58:00,2022-01-21 14:58:00,Male,Black,17,NULL,1,111814,02124,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-21,19:10:00,2022-01-21 19:10:00,Male,White,28,Hispanic Origin,0,162930,02111,Stopped,Encounter,NULL,NULL,FALSE
2022-01-21,19:06:00,2022-01-21 19:06:00,Male,Black,25,Not of Hispanic Origin,0,148288,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-21,17:08:00,2022-01-21 17:08:00,Male,Black,24,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-21,17:08:00,2022-01-21 17:08:00,Male,Black,28,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-21,12:26:00,2022-01-21 12:26:00,NA,NA,NA,NULL,0,162956,02127,Observed,Intel,NULL,NULL,TRUE
2022-01-22,03:44:00,2022-01-22 03:44:00,NA,NA,NA,NULL,0,157622,02118,Observed,Probable Cause,NULL,NULL,TRUE
2022-01-22,10:15:00,2022-01-22 10:15:00,Female,Black,44,NULL,0,129442,02125,Stopped,Encounter,NULL,NULL,TRUE
2022-01-22,14:15:00,2022-01-22 14:15:00,Male,Black,19,Not of Hispanic Origin,0,162964,02111,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-22,13:45:00,2022-01-22 13:45:00,Male,White,35,Not of Hispanic Origin,0,157631,02115,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-22,16:23:00,2022-01-22 16:23:00,Male,White,41,Not of Hispanic Origin,0,162306,02108,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-22,16:45:00,2022-01-22 16:45:00,Female,Black,32,Not of Hispanic Origin,0,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-22,16:45:00,2022-01-22 16:45:00,Male,White,46,Not of Hispanic Origin,0,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-22,15:01:00,2022-01-22 15:01:00,Male,Black,27,Not of Hispanic Origin,0,153083,02121,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2022-01-22,17:55:00,2022-01-22 17:55:00,Male,White,1,Unknown,0,156394,02128,Encountered,Encounter,NULL,NULL,TRUE
2022-01-22,17:55:00,2022-01-22 17:55:00,Male,Unknown,26,Not of Hispanic Origin,0,156394,02128,Encountered,Encounter,NULL,NULL,TRUE
2022-01-22,17:55:00,2022-01-22 17:55:00,Male,White,23,Hispanic Origin,0,156394,02128,Encountered,Encounter,NULL,NULL,TRUE
2022-01-22,15:19:00,2022-01-22 15:19:00,Male,Black,18,Unknown,1,153153,02126,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-22,17:34:00,2022-01-22 17:34:00,Male,Black,23,Not of Hispanic Origin,1,148269,02199,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-22,20:42:00,2022-01-22 20:42:00,NA,NA,NA,NULL,0,052976,02122,Observed,Intel,NULL,NULL,TRUE
2022-01-22,23:10:00,2022-01-22 23:10:00,Male,White,17,Hispanic Origin,0,140330,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-22,23:10:00,2022-01-22 23:10:00,Male,NA,17,Hispanic Origin,0,140330,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-22,23:10:00,2022-01-22 23:10:00,Male,NA,18,Hispanic Origin,0,140330,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-22,23:10:00,2022-01-22 23:10:00,Male,White,18,NULL,0,140330,02118,Encountered,Intel,NULL,NULL,FALSE
2022-01-22,22:34:00,2022-01-22 22:34:00,Male,Black,32,Not of Hispanic Origin,0,164091,02119,Stopped,Intel,NULL,NULL,FALSE
2022-01-23,01:40:00,2022-01-23 01:40:00,Male,Black,18,Not of Hispanic Origin,1,144447,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,01:40:00,2022-01-23 01:40:00,Male,Black,17,NULL,1,144447,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,01:40:00,2022-01-23 01:40:00,Female,White,17,NULL,1,144447,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,04:33:00,2022-01-23 04:33:00,Male,Black,29,Hispanic Origin,0,153155,02136,Encountered,Intel,NULL,NULL,FALSE
2022-01-20,14:00:00,2022-01-20 14:00:00,Male,Black,21,Unknown,0,140282,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,09:19:00,2022-01-23 09:19:00,Male,Black,68,Not of Hispanic Origin,0,129442,02125,Stopped,Encounter,NULL,NULL,TRUE
2022-01-23,10:45:00,2022-01-23 10:45:00,Female,White,39,Hispanic Origin,0,148310,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-23,11:40:00,2022-01-23 11:40:00,Female,White,24,Not of Hispanic Origin,1,081372,02132,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-23,18:47:00,2022-01-23 18:47:00,Male,Black,22,Not of Hispanic Origin,0,145428,02124,Stopped,NA,NULL,NULL,TRUE
2022-01-23,18:26:00,2022-01-23 18:26:00,Male,Black,21,Not of Hispanic Origin,0,145428,02124,Stopped,NA,NULL,NULL,FALSE
2022-01-23,18:26:00,2022-01-23 18:26:00,Male,Black,23,Not of Hispanic Origin,0,145428,02124,Stopped,NA,NULL,NULL,FALSE
2022-01-23,18:26:00,2022-01-23 18:26:00,Male,Black,18,Not of Hispanic Origin,0,145428,02124,Stopped,NA,NULL,NULL,FALSE
2022-01-23,18:30:00,2022-01-23 18:30:00,Male,White,32,Not of Hispanic Origin,0,162930,02108,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-23,19:00:00,2022-01-23 19:00:00,Male,White,29,Hispanic Origin,0,162930,02111,Stopped,Encounter,NULL,NULL,FALSE
2022-01-23,20:45:00,2022-01-23 20:45:00,Male,Black,21,Not of Hispanic Origin,0,164603,02121,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-23,20:45:00,2022-01-23 20:45:00,Male,Black,23,Not of Hispanic Origin,0,164603,02121,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-23,20:45:00,2022-01-23 20:45:00,Male,Black,18,Not of Hispanic Origin,0,164603,02121,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-23,20:30:00,2022-01-23 20:30:00,Male,Unknown,36,Unknown,0,164603,02122,Observed,Intel,NULL,NULL,TRUE
2022-01-23,17:24:00,2022-01-23 17:24:00,Female,Other,31,Unknown,1,112674,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,17:24:00,2022-01-23 17:24:00,Male,Black,32,Hispanic Origin,1,112674,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-23,21:14:00,2022-01-23 21:14:00,Male,Black,25,Unknown,0,140330,02120,Stopped,Intel,NULL,NULL,FALSE
2022-01-23,21:14:00,2022-01-23 21:14:00,Male,Black,23,Hispanic Origin,0,140330,02120,Stopped,Intel,NULL,NULL,FALSE
2022-01-24,NA,2022-01-24,Female,White,36,Hispanic Origin,1,162313,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-24,NA,2022-01-24,Female,White,57,Hispanic Origin,1,162313,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-24,08:53:00,2022-01-24 08:53:00,Male,White,57,Not of Hispanic Origin,0,162312,02108,Encountered,Probable Cause,NULL,NULL,FALSE
2022-01-24,10:35:00,2022-01-24 10:35:00,Male,White,31,Not of Hispanic Origin,0,120901,02135,Encountered,Intel,NULL,NULL,FALSE
2022-01-24,11:17:00,2022-01-24 11:17:00,Male,Other,31,Hispanic Origin,0,164103,02134,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-01-24,NA,2022-01-24,Male,Black,21,Not of Hispanic Origin,1,111814,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-24,NA,2022-01-24,Female,Black,23,Not of Hispanic Origin,0,111814,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-24,11:30:00,2022-01-24 11:30:00,Male,Black,30,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2022-01-24,12:45:00,2022-01-24 12:45:00,Male,Black,32,Unknown,0,148281,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-01-24,12:45:00,2022-01-24 12:45:00,Male,Black,65,Not of Hispanic Origin,0,148281,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-01-24,11:43:00,2022-01-24 11:43:00,Male,White,56,NULL,1,147018,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-24,11:43:00,2022-01-24 11:43:00,Male,White,56,Not of Hispanic Origin,1,147018,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-24,11:43:00,2022-01-24 11:43:00,Female,White,46,Not of Hispanic Origin,0,147018,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-01-24,12:22:00,2022-01-24 12:22:00,Male,Black,38,NULL,1,153076,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-24,12:22:00,2022-01-24 12:22:00,Male,Black,58,Not of Hispanic Origin,1,153076,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-01-24,18:50:00,2022-01-24 18:50:00,Female,White,41,Not of Hispanic Origin,0,153111,02119,Stopped,Intel,NULL,NULL,TRUE
